Date,ADS
2013-02-14,150.96550549121
2013-02-15,153.9774838117
2013-02-19,153.51181611083
2013-02-20,151.36181842811
2013-02-21,150.64845514168
2013-02-22,152.60029635595
2013-02-25,153.99729945854
2013-02-26,154.20536375042
2013-02-27,156.2959144926
2013-02-28,157.22724989433
2013-03-01,157.11826383669
2013-03-04,157.46503765648
2013-03-05,157.49476112675
2013-03-06,158.13876964922
2013-03-07,157.01918560246
2013-03-08,156.39499272683
2013-03-11,156.36526925656
2013-03-12,155.36457909087
2013-03-13,155.44384167825
2013-03-14,156.37517707998
2013-03-15,156.38508490341
2013-03-18,155.12679132873
2013-03-19,155.29522432691
2013-03-20,154.76020186209
2013-03-21,155.05743656477
2013-03-22,156.00858761335
2013-03-25,156.16711278811
2013-03-26,156.48416313763
2013-03-27,158.23784788345
2013-03-28,160.39775338959
2013-04-01,158.89176422934
2013-04-02,158.36664958794
2013-04-03,156.9498308385
2013-04-04,156.56342572502
2013-04-05,153.91803687116
2013-04-08,153.62080216848
2013-04-09,152.89753105863
2013-04-10,154.78001750894
2013-04-11,157.04890907273
2013-04-12,156.41480837368
2013-04-15,154.49269062968
2013-04-16,156.18692843495
2013-04-17,155.65190597013
2013-04-18,156.88047607454
2013-04-19,158.59452952666
2013-04-22,163.43945518035
2013-04-23,164.88599740006
2013-04-24,164.32125146497
2013-04-25,164.65811746134
2013-04-26,165.35166510092
2013-04-29,166.88737773144
2013-04-30,170.18668293119
2013-05-01,168.86894241597
2013-05-02,170.94958533473
2013-05-03,172.34658843733
2013-05-06,171.0684792158
2013-05-07,171.89082855988
2013-05-08,172.73299355081
2013-05-09,174.80372864615
2013-05-10,175.55672322627
2013-05-13,174.42723135609
2013-05-14,175.59635451996
2013-05-15,176.99335762256
2013-05-16,175.72515622446
2013-05-17,176.43851951089
2013-05-20,177.96432431798
2013-05-21,179.21271006924
2013-05-22,177.37976273604
2013-05-23,176.79520115411
2013-05-24,179.95579682594
2013-05-28,181.34289210511
2013-05-29,179.4604056548
2013-05-30,179.30188048004
2013-05-31,175.45764499205
2013-06-03,172.42585102471
2013-06-04,175.03160858487
2013-06-05,171.97999897069
2013-06-06,176.66639944961
2013-06-07,176.72584639015
2013-06-10,174.86317558669
2013-06-11,175.78460316499
2013-06-12,176.9240028586
2013-06-13,178.68759542784
2013-06-14,176.15119263163
2013-06-17,177.17169844417
2013-06-18,178.18229643328
2013-06-19,177.08252803336
2013-06-20,171.49451562298
2013-06-21,171.03875574554
2013-06-24,170.57308804467
2013-06-25,172.49520578867
2013-06-26,176.71593856672
