Date,AMAT
2015-08-20,15.523383183221
2015-08-21,15.037670317664
2015-08-24,14.66852853984
2015-08-25,14.41595784975
2015-08-26,14.804528142196
2015-08-27,15.484526153977
2015-08-28,15.533097440533
2015-08-31,15.625382884989
2015-09-01,15.047384574975
2015-09-02,15.231955463887
2015-09-03,15.309669522376
2015-09-04,14.950242001863
2015-09-08,15.280526750443
2015-09-09,15.018241803041
2015-09-10,15.115384376153
2015-09-11,15.057098832286
2015-09-14,15.154241405398
2015-09-15,15.465097639354
2015-09-16,15.707954072133
2015-09-17,15.562240212466
2015-09-18,15.474811896666
2015-09-21,15.193098434642
2015-09-22,14.66852853984
2015-09-23,14.187672802938
2015-09-24,14.270243990083
2015-09-25,14.182815674282
2015-09-28,13.959387756126
2015-09-29,14.134244387727
2015-09-30,14.260529732772
2015-10-01,14.25081547546
2015-10-02,14.513100422862
2015-10-05,14.66852853984
2015-10-06,14.804528142196
2015-10-07,14.950242001863
2015-10-08,15.222241206576
2015-10-09,15.202812691953
2015-10-12,15.154241405398
2015-10-13,14.707385569085
2015-10-14,14.998813288419
2015-10-15,15.270812493131
2015-10-16,15.377669323554
2015-10-19,15.353383680276
2015-10-20,15.727382586756
2015-10-21,15.610811499022
2015-10-22,15.746811101378
2015-10-23,15.970239019534
2015-10-26,15.863382189112
2015-10-27,15.805096645245
2015-10-28,16.067381592646
2015-10-29,16.261666738869
2015-10-30,16.290809510802
2015-11-02,16.407380598536
2015-11-03,16.514237428959
2015-11-04,16.387952083914
2015-11-05,16.329666540047
2015-11-06,16.562808715515
2015-11-09,16.329666540047
2015-11-10,16.281095253491
2015-11-11,16.310238025425
2015-11-12,16.057667335335
2015-11-13,16.747379604427
2015-11-16,17.233092469984
2015-11-17,17.403091972929
2015-11-18,17.710808726871
2015-11-19,17.779190227747
2015-11-20,17.759652656068
2015-11-23,17.710808726871
2015-11-24,17.955028372857
2015-11-25,18.023409873733
2015-11-27,18.189479233003
2015-11-30,18.336011020594
2015-12-01,18.73653124001
2015-12-02,18.687687310813
2015-12-03,18.326242234755
2015-12-04,18.589999452419
2015-12-07,18.472774022346
2015-12-08,18.511849165704
2015-12-09,18.589999452419
2015-12-10,18.316473448915
2015-12-11,17.89641565782
2015-12-14,17.632658440156
2015-12-15,18.033178659572
2015-12-16,18.07225380293
2015-12-17,17.642427225995
2015-12-18,17.681502369353
2015-12-21,18.091791374609
2015-12-22,18.321357841835
2015-12-23,18.648612167456
2015-12-24,18.668149739134
2015-12-28,18.560693094901
2015-12-29,18.814681526726
2015-12-30,18.521617951543
2015-12-31,18.2383231622
2016-01-04,18.042947445411
2016-01-05,18.06248501709
2016-01-06,17.320057293294
2016-01-07,16.812080429644
2016-01-08,16.401791424389
2016-01-11,16.294334780155
2016-01-12,16.362716281031
2016-01-13,15.825433059863
2016-01-14,16.421328996068
2016-01-15,15.70820762979
2016-01-19,16.069652705848
2016-01-20,15.991502419133
2016-01-21,16.421328996068
2016-01-22,16.655779856214
2016-01-25,16.519016854462
2016-01-26,16.948843431396
2016-01-27,16.694854999571
2016-01-28,16.294334780155
2016-01-29,17.241907006579
2016-02-01,17.241907006579
2016-02-02,16.655779856214
2016-02-03,16.89023071636
2016-02-04,17.173525505703
2016-02-05,16.421328996068
2016-02-08,15.815664274023
2016-02-09,15.727745201469
2016-02-10,15.620288557235
2016-02-11,15.278381052855
2016-02-12,15.688670058111
2016-02-16,16.333409923513
2016-02-17,16.743698928768
2016-02-18,16.773005286287
2016-02-19,17.955028372857
2016-02-22,18.160172875485
2016-02-23,18.179710447163
2016-02-24,18.35649855524
2016-02-25,18.552929786435
2016-02-26,18.660966963593
2016-02-29,18.533286663316
2016-03-01,19.024364741305
2016-03-02,19.142223480022
2016-03-03,19.102937233783
2016-03-04,19.044007864425
2016-03-07,19.093115672223
2016-03-08,18.444892609278
2016-03-09,18.827933510109
2016-03-10,19.220795972501
2016-03-11,19.677498585031
2016-03-14,19.554729065533
2016-03-15,19.544907503974
2016-03-16,19.69223092737
2016-03-17,19.918126843245
2016-03-18,20.124379636001
2016-03-21,20.360097113436
2016-03-22,20.409204921235
2016-03-23,19.918126843245
2016-03-24,19.790446542968
2016-03-28,19.839554350767
2016-03-29,20.222595251599
2016-03-30,20.664565521789
2016-03-31,20.802067383626
2016-04-01,21.037784861061
2016-04-04,20.792245822066
2016-04-05,20.576171467751
2016-04-06,20.684208644909
2016-04-07,20.428848044354
2016-04-08,20.419026482795
2016-04-11,20.566349906191
2016-04-12,20.556528344632
2016-04-13,20.929747683903
2016-04-14,21.09671423042
2016-04-15,21.08689266886
2016-04-18,21.175286722898
2016-04-19,20.821710506746
