Date,ACN
2014-06-19,77.094192264368
2014-06-20,77.159164494786
2014-06-23,76.732204123469
2014-06-24,76.51872393781
2014-06-25,77.094192264368
2014-06-26,75.674084942378
2014-06-27,75.507013492732
2014-06-30,75.033644385402
2014-07-01,75.414196020707
2014-07-02,75.237842823858
2014-07-03,75.692648436783
2014-07-07,75.228561076656
2014-07-08,75.284251559871
2014-07-09,74.848009441351
2014-07-10,74.04049743473
2014-07-11,74.04049743473
2014-07-14,73.752763271451
2014-07-15,73.659945799425
2014-07-16,74.012652193122
2014-07-17,73.548564832995
2014-07-18,74.012652193122
2014-07-21,74.068342676337
2014-07-22,74.523148289262
2014-07-23,74.801600705339
2014-07-24,74.894418177364
2014-07-25,74.606684014085
2014-07-28,74.857291188554
2014-07-29,74.783037210934
2014-07-30,74.708783233313
2014-07-31,73.585691821805
2014-08-01,73.650664052223
2014-08-04,73.650664052223
2014-08-05,72.815306803993
2014-08-06,72.249120224638
2014-08-07,71.933540819751
2014-08-08,73.2051401865
2014-08-11,73.288675911323
2014-08-12,72.926687770424
2014-08-13,73.316521152931
2014-08-14,73.576410074602
2014-08-15,73.335084647336
2014-08-18,74.07762442354
2014-08-19,74.55099353087
2014-08-20,74.62524750849
2014-08-21,75.015080890997
2014-08-22,74.727346727718
2014-08-25,75.163588846238
2014-08-26,75.757620667201
2014-08-27,75.163588846238
2014-08-28,75.200715835048
2014-08-29,75.237842823858
2014-09-02,75.293533307074
2014-09-03,75.980382600062
2014-09-04,75.887565128037
2014-09-05,75.952537358455
2014-09-08,75.859719886429
2014-09-09,75.13574360463
2014-09-10,75.377069031897
2014-09-11,75.655521447973
2014-09-12,75.154307099036
2014-09-15,74.810882452541
2014-09-16,74.337513345211
2014-09-17,73.956961709907
2014-09-18,74.680937991706
2014-09-19,74.18900538997
2014-09-22,73.53000133859
2014-09-23,73.882707732286
2014-09-24,74.439612564439
2014-09-25,73.307239405728
2014-09-26,73.594973569007
2014-09-29,74.179723642768
2014-09-30,75.479168251125
2014-10-01,73.994088698717
2014-10-02,73.724918029843
2014-10-03,74.55099353087
2014-10-06,74.931545166174
2014-10-07,73.149449703285
2014-10-08,74.105469665148
2014-10-09,72.573981376727
2014-10-10,71.320945504383
2014-10-13,70.810449408243
2014-10-14,70.699068441812
2014-10-15,71.348790745991
2014-10-16,71.630987677089
2014-10-17,72.073096202476
2014-10-20,71.903778043817
2014-10-21,73.305356134938
2014-10-22,72.863247609551
2014-10-23,73.446454600487
2014-10-24,73.700431838475
2014-10-27,74.330671651261
2014-10-28,74.753967047909
2014-10-29,74.829219562868
2014-10-30,75.835721950452
2014-10-31,76.306050168949
2014-11-03,76.1649517034
2014-11-04,76.334269862059
2014-11-05,77.58534292326
2014-11-06,78.300241815376
2014-11-07,78.525999360254
2014-11-10,79.16564573741
2014-11-11,78.958701321272
2014-11-12,79.128019479931
2014-11-13,79.429029539769
2014-11-14,79.617160827167
2014-11-17,79.626567391537
2014-11-18,79.297337638589
2014-11-19,78.676504390173
2014-11-20,78.488373102775
2014-11-21,79.090393222451
2014-11-24,79.889951193896
2014-11-25,80.256807204323
2014-11-26,80.096895610034
2014-11-28,81.206870205687
2014-12-01,80.896453581479
2014-12-02,80.877640452739
2014-12-03,81.385594928716
2014-12-04,81.216276770057
2014-12-05,81.075178304508
2014-12-08,79.927577451375
2014-12-09,80.125115303144
2014-12-10,78.761163469503
2014-12-11,78.902261935052
2014-12-12,77.039762189804
2014-12-15,77.020949061064
2014-12-16,77.952198933688
2014-12-17,80.237994075583
2014-12-18,84.414508655836
2014-12-19,85.138814112322
2014-12-22,85.769053925108
2014-12-23,85.994811469986
2014-12-24,85.900745826287
2014-12-26,85.844306440067
2014-12-29,85.148220676692
2014-12-30,84.837804052484
2014-12-31,84.010026387929
2015-01-02,83.567917862542
2015-01-05,82.156933207051
2015-01-06,81.564319651745
2015-01-07,83.276314367074
2015-01-08,84.546200557016
2015-01-09,84.452134913316
2015-01-12,84.198157675328
2015-01-13,84.499167735166
2015-01-14,83.511478476322
2015-01-15,82.937678049756
2015-01-16,83.614950684392
2015-01-20,83.360973446403
2015-01-21,83.097589644045
2015-01-22,84.188751110958
2015-01-23,83.9253673086
2015-01-26,83.79367540742
2015-01-27,81.046958611398
2015-01-28,79.353777024809
2015-01-29,80.557817264161
2015-01-30,79.043360400601
2015-02-02,80.73654198719
2015-02-03,82.702513940508
2015-02-04,82.156933207051
2015-02-05,83.219874980854
2015-02-06,82.918864921016
2015-02-09,82.175746335791
2015-02-10,82.32625136571
2015-02-11,82.740140197987
2015-02-12,83.80308197179
2015-02-13,84.461541477686
2015-02-17,84.000619823559
2015-02-18,84.122905160368
2015-02-19,84.913056567443
2015-02-20,85.120000983582
2015-02-23,85.195253498541
2015-02-24,85.4586373009
2015-02-25,85.223473191651
2015-02-26,84.941276260553
2015-02-27,84.687299022565
2015-03-02,85.769053925108
2015-03-03,85.44923073653
2015-03-04,85.515076687119
2015-03-05,86.587425025292
2015-03-06,85.289319142241
2015-03-09,85.40219791468
2015-03-10,82.834205841687
2015-03-11,81.705418117294
2015-03-12,82.965897742866
2015-03-13,82.655481118658
2015-03-16,83.633763813131
2015-03-17,83.567917862542
2015-03-18,85.533889815859
2015-03-19,84.837804052484
2015-03-20,86.051250856206
2015-03-23,86.107690242426
2015-03-24,84.104092031628
2015-03-25,82.975304307236
2015-03-26,88.58161667172
2015-03-27,88.365265691211
2015-03-30,88.816780780968
2015-03-31,88.130101581963
2015-04-01,88.007816245153
2015-04-02,88.59102323609
2015-04-06,90.01141445595
2015-04-07,90.669873961846
2015-04-08,90.434709852598
2015-04-09,90.767470033931
2015-04-10,90.025890201246
2015-04-13,88.88499815096
2015-04-14,89.189236031036
2015-04-15,89.52199621237
2015-04-16,89.426921874846
2015-04-17,87.839180438199
2015-04-20,88.675834608408
2015-04-21,88.419133897094
2015-04-22,88.780416379684
2015-04-23,89.217758332294
2015-04-24,88.799431247189
2015-04-27,89.141698862275
2015-04-28,89.769189489931
2015-04-29,89.037117090998
2015-04-30,88.086373715761
2015-05-01,88.76140151218
2015-05-04,89.788204357436
