Date,ALLE
2017-06-22,81.033357048113
2017-06-23,81.292855420234
2017-06-26,81.252932593754
2017-06-27,80.43451465091
2017-06-28,81.083260581213
2017-06-29,79.666000241167
2017-06-30,80.963492101773
2017-07-03,81.213009767274
2017-07-05,81.981524177017
2017-07-06,80.504379597251
2017-07-07,81.063299167973
2017-07-10,81.372701073194
2017-07-11,81.312816833474
2017-07-12,81.831813577716
2017-07-13,80.634128783311
2017-07-14,80.614167370071
2017-07-17,80.674051609791
2017-07-18,80.44449535753
2017-07-19,80.544302423731
2017-07-20,80.933549981912
2017-07-21,80.25486193175
2017-07-24,80.155054865549
2017-07-25,78.947389364524
2017-07-26,78.338566260702
2017-07-27,81.043337754733
2017-07-28,81.242951887134
2017-07-31,81.083260581213
2017-08-01,81.312816833474
2017-08-02,80.694013023031
2017-08-03,80.604186663451
2017-08-04,81.163106234173
2017-08-07,81.831813577716
2017-08-08,81.213009767274
2017-08-09,80.43451465091
2017-08-10,78.767736645364
2017-08-11,79.127042083685
2017-08-14,79.316675509466
2017-08-15,78.797678765224
2017-08-16,79.137022790305
2017-08-17,78.677910285783
2017-08-18,78.01918364886
2017-08-21,77.330514892078
2017-08-22,77.92935728928
2017-08-23,76.941267333896
2017-08-24,77.001151573616
2017-08-25,77.470244784758
2017-08-28,77.89941516942
2017-08-29,77.619955384059
2017-08-30,78.148932834921
2017-08-31,78.558141806343
2017-09-01,78.997292897625
2017-09-05,79.246810563126
2017-09-06,80.105151332449
2017-09-07,80.065228505969
2017-09-08,80.654090196551
2017-09-11,80.913588568672
2017-09-12,80.843723622332
2017-09-13,81.652160858555
2017-09-14,82.460598094779
2017-09-15,82.77
2017-09-18,82.65
2017-09-19,82.85
2017-09-20,83.57
2017-09-21,83.47
2017-09-22,84.55
2017-09-25,84.5
2017-09-26,85.35
2017-09-27,85.33
2017-09-28,85.76
2017-09-29,86.47
2017-10-02,86.53
2017-10-03,87.47
2017-10-04,86.73
2017-10-05,87.07
2017-10-06,87.19
2017-10-09,87.62
2017-10-10,87.81
2017-10-11,88.15
2017-10-12,89.56
2017-10-13,88.3
2017-10-16,88.14
2017-10-17,87.0
2017-10-18,87.6
