Date,ABBV
2015-12-15,52.32131295105
2015-12-16,53.471843684501
2015-12-17,52.312034477393
2015-12-18,51.718212163354
2015-12-21,52.145021951569
2015-12-22,53.434729789873
2015-12-23,54.353298681903
2015-12-24,54.24195699802
2015-12-28,54.511032734069
2015-12-29,55.16052589005
2015-12-30,55.48527246804
2015-12-31,54.965677943256
2016-01-04,53.453286737187
2016-01-05,53.230603369422
2016-01-06,53.239881843079
2016-01-07,53.082147790913
2016-01-08,51.634705900442
2016-01-11,49.992416063177
2016-01-12,50.883149534236
2016-01-13,48.016101174265
2016-01-14,51.187152795387
2016-01-15,53.795295844712
2016-01-19,51.590570605175
2016-01-20,53.617041463643
2016-01-21,54.752240416767
2016-01-22,55.193185464674
2016-01-25,55.024312893135
2016-01-26,54.658422321467
2016-01-27,53.579514225524
2016-01-28,52.39740622475
2016-01-29,51.506134319405
2016-02-01,51.027662033378
2016-02-02,50.614862414061
2016-02-03,53.326205368215
2016-02-04,53.251150891975
2016-02-05,49.836172223075
2016-02-08,49.620390603886
2016-02-09,50.173917366153
2016-02-10,49.460899841877
2016-02-11,48.95428212726
2016-02-12,49.329554508458
2016-02-16,50.202062794743
2016-02-17,51.609334224235
2016-02-18,51.177770985857
2016-02-19,50.933843938079
2016-02-22,51.862643081543
2016-02-23,51.665625081415
2016-02-24,51.496752509875
2016-02-25,52.725769558298
2016-02-26,52.5381333677
2016-02-29,51.234061843037
2016-03-01,52.857114891718
2016-03-02,52.256679081801
2016-03-03,52.47246070099
2016-03-04,52.678860510649
2016-03-07,52.913405748897
2016-03-08,51.900170319663
2016-03-09,52.904023939367
2016-03-10,52.753914986888
2016-03-11,54.16118641638
2016-03-14,53.673332320823
2016-03-15,52.181624605562
2016-03-16,52.828969463128
2016-03-17,51.900170319663
2016-03-18,53.072896510906
2016-03-21,52.547515177229
2016-03-22,53.945404797191
2016-03-23,52.875878510778
2016-03-24,52.650715082059
2016-03-28,52.641333272529
2016-03-29,53.523223368344
2016-03-30,53.476314320694
2016-03-31,53.588896035054
2016-04-01,53.870350320952
2016-04-04,55.549694226812
2016-04-05,54.921112988306
2016-04-06,56.187657274849
2016-04-07,55.634130512582
2016-04-08,54.855440321596
2016-04-11,54.883585750186
2016-04-12,56.187657274849
2016-04-13,55.94373022707
2016-04-14,56.152122043019
2016-04-15,56.369986214239
2016-04-18,56.720463359244
2016-04-19,56.995161662086
2016-04-20,57.288804675469
2016-04-21,58.131844294536
2016-04-22,58.179206070888
2016-04-25,57.752950083719
2016-04-26,57.715060662638
2016-04-27,57.497196491418
2016-04-28,57.970814254939
2016-04-29,57.781367149531
2016-05-02,58.198150781429
2016-05-03,58.510738505352
2016-05-04,58.21709549197
2016-05-05,59.050662755766
2016-05-06,59.211692795363
2016-05-09,60.338903072543
2016-05-10,60.376792493624
2016-05-11,59.391667545501
2016-05-12,59.192748084822
2016-05-13,58.728602676572
2016-05-16,59.154858663741
2016-05-17,57.070940504249
2016-05-18,57.269859964928
2016-05-19,56.152122043019
2016-05-20,56.540488609106
2016-05-23,56.17106675356
2016-05-24,57.497196491418
2016-05-25,57.98975896548
2016-05-26,58.633879123868
2016-05-27,59.401139900771
2016-05-31,59.609531716721
2016-06-01,59.514808164016
2016-06-02,61.65556045513
2016-06-03,61.570309257696
2016-06-06,59.505335808746
2016-06-07,59.770561756318
2016-06-08,58.472849084271
2016-06-09,57.54455826777
2016-06-10,57.781367149531
2016-06-13,56.767825135596
2016-06-14,56.739408069785
2016-06-15,57.213025833306
2016-06-16,57.686643596826
2016-06-17,56.843603977759
2016-06-20,56.938327530464
2016-06-21,56.815186911948
2016-06-22,57.203553478035
2016-06-23,58.075010162913
2016-06-24,56.701518648703
2016-06-27,55.583780726794
2016-06-28,56.824659267219
2016-06-29,58.548627926434
2016-06-30,58.643351479138
2016-07-01,59.401139900771
2016-07-05,58.652823834409
2016-07-06,60.026315348619
2016-07-07,60.083149480241
2016-07-08,60.774631414982
2016-07-11,60.95460616512
2016-07-12,62.043927021217
2016-07-13,61.892369336891
2016-07-14,60.79346205362
2016-07-15,60.506790588419
2016-07-18,60.73612776058
2016-07-19,60.506790588419
2016-07-20,60.592792027979
2016-07-21,61.051466372301
2016-07-22,60.975020648247
2016-07-25,61.462362139089
2016-07-26,61.586586440676
2016-07-27,62.016593638478
2016-07-28,61.844590759357
2016-07-29,63.287503800869
2016-08-01,63.965959601844
2016-08-02,63.813068153737
2016-08-03,63.612398128096
2016-08-04,63.163279499282
2016-08-05,63.583730981576
2016-08-08,63.392616671442
2016-08-09,63.793956722724
2016-08-10,63.478618111003
2016-08-11,63.975515317351
2016-08-12,64.204852489512
2016-08-15,64.395966799646
2016-08-16,63.77484529171
2016-08-17,63.860846731271
2016-08-18,63.80351243823
2016-08-19,64.118851049951
2016-08-22,64.032849610391
2016-08-23,63.230169507828
2016-08-24,62.169485086585
2016-08-25,61.844590759357
2016-08-26,61.739477888783
2016-08-29,61.643920733716
2016-08-30,61.309470690982
2016-08-31,61.252136397942
2016-09-01,61.185246389395
2016-09-02,61.271247828955
2016-09-06,61.739477888783
2016-09-07,62.083483647025
