Date,ABC
2015-05-04,110.37651938613
2015-05-05,109.84977677735
2015-05-06,109.23683992349
2015-05-07,109.24641706183
2015-05-08,110.42440507784
2015-05-11,110.05089668252
2015-05-12,110.1849766193
2015-05-13,109.46669124368
2015-05-14,110.08920523588
2015-05-15,109.62833990784
2015-05-18,108.79302150077
2015-05-19,110.52126648092
2015-05-20,110.13721204089
2015-05-21,109.39790724382
2015-05-22,109.26348818981
2015-05-26,108.49537930974
2015-05-27,109.06185960879
2015-05-28,108.59139291975
2015-05-29,108.0729194257
2015-06-01,108.74501469576
2015-06-02,107.9961085377
2015-06-03,107.90009492769
2015-06-04,107.04557379861
2015-06-05,107.05517515961
2015-06-08,105.8262009515
2015-06-09,104.77005124141
2015-06-10,104.41480088437
2015-06-11,106.00862681052
