Date,A
2013-12-20,39.559264758874
2013-12-23,39.962080305927
2013-12-24,39.746782341123
2013-12-26,39.906519540816
2013-12-27,39.796787029722
2013-12-30,39.901203997616
2013-12-31,39.810709292108
2014-01-02,39.128518435205
2014-01-03,39.6227587499
2014-01-06,39.427847076499
2014-01-07,39.991698703123
2014-01-08,40.646045035254
2014-01-09,40.65996729764
2014-01-10,41.02194611967
2014-01-13,41.02194611967
2014-01-14,41.683253582994
2014-01-15,42.003465617867
2014-01-16,42.114843716953
2014-01-17,42.261027472004
2014-01-21,42.358483308704
2014-01-22,42.414172358247
2014-01-23,41.397847204086
2014-01-24,40.284066213224
2014-01-27,40.583394854518
2014-01-28,40.444172230661
2014-01-29,40.130921326981
2014-01-30,41.425691728857
2014-01-31,40.478977886625
2014-02-03,39.086751648048
2014-02-04,40.242299426067
2014-02-05,39.977776440737
2014-02-06,40.576433723325
2014-02-07,41.363041548121
2014-02-10,41.077635169213
2014-02-11,41.578836615101
2014-02-12,41.690214714187
2014-02-13,41.822476206852
2014-02-14,38.460249840688
2014-02-18,38.39063852876
2014-02-19,38.940567892997
2014-02-20,39.880320604037
2014-02-21,39.219013140713
2014-02-24,39.504419519621
2014-02-25,39.601875356322
2014-02-26,39.748059111372
2014-02-27,39.232935403099
2014-02-28,39.629719881093
2014-03-03,39.47657499485
2014-03-04,40.221416032488
2014-03-05,40.235338294874
2014-03-06,40.910568020584
2014-03-07,40.666928428833
2014-03-10,40.478977886625
2014-03-11,39.580991962743
2014-03-12,39.720214586601
2014-03-13,38.877917712262
2014-03-14,38.592511333353
2014-03-17,38.843112056297
2014-03-18,39.532264044393
2014-03-19,39.420885945307
2014-03-20,39.469613863657
2014-03-21,39.044984860891
2014-03-24,38.467210971881
2014-03-25,38.397599659952
2014-03-26,38.404560791145
2014-03-27,38.070426493887
2014-03-28,38.070426493887
2014-03-31,38.926645630612
2014-04-01,39.232935403099
2014-04-02,39.448730470078
2014-04-03,39.400002551728
2014-04-04,38.683006038861
2014-04-07,37.833748033329
2014-04-08,38.049543100308
2014-04-09,38.774892970607
2014-04-10,37.714287656313
2014-04-11,36.821146339012
2014-04-14,36.737414340516
2014-04-15,37.05838700142
2014-04-16,37.456113994281
2014-04-17,38.132947648797
2014-04-21,38.160858314963
2014-04-22,38.356232978122
2014-04-23,38.384143644288
2014-04-24,38.572540640906
2014-04-25,37.951528318721
2014-04-28,37.491002326988
2014-04-29,37.190962665707
2014-04-30,37.707309989771
2014-05-01,38.007349651052
2014-05-02,38.056193316842
2014-05-05,38.607428973613
2014-05-06,38.384143644288
2014-05-07,38.398098977371
2014-05-08,38.586495973989
2014-05-09,38.649294972861
2014-05-12,39.361016960085
2014-05-13,39.654078954824
2014-05-14,38.970267633766
2014-05-15,38.021304984135
2014-05-16,38.398098977371
2014-05-19,38.356232978122
2014-05-20,37.895706986389
2014-05-21,38.370188311205
2014-05-22,38.753959970983
2014-05-23,39.200530629633
2014-05-27,39.270307295047
2014-05-28,39.849453617984
2014-05-29,39.744788619863
2014-05-30,39.73083328678
2014-06-02,39.695944954073
2014-06-03,39.926207949939
2014-06-04,40.086694280392
2014-06-05,40.889125932654
2014-06-06,41.175210260851
2014-06-09,41.363607257469
2014-06-10,41.091478262354
2014-06-11,41.105433595437
2014-06-12,40.749572601825
2014-06-13,40.81934926724
2014-06-16,40.693751269494
2014-06-17,41.077522929272
2014-06-18,41.356629590928
2014-06-19,40.903081265736
2014-06-20,41.007746263858
2014-06-23,40.547220272125
2014-06-24,40.22624761122
2014-06-25,40.449532940545
2014-06-26,40.344867942424
2014-06-27,40.213687811445
2014-06-30,40.171725702425
2014-07-01,40.738214174203
2014-07-02,40.598340477468
2014-07-03,40.885081555775
2014-07-07,40.647296271325
2014-07-08,39.968908842158
2014-07-09,39.794066721239
2014-07-10,39.507325642931
2014-07-11,39.584256176136
2014-07-14,39.738117242545
2014-07-15,39.626218285156
2014-07-16,39.83602883026
2014-07-17,38.570171874804
2014-07-18,39.269540358481
2014-07-21,39.66118670934
2014-07-22,40.367548877854
2014-07-23,40.192706756935
2014-07-24,39.752104612218
2014-07-25,39.535300382278
2014-07-28,39.367451946196
2014-07-29,39.18561614044
2014-07-30,39.710142503198
2014-07-31,39.22757824946
2014-08-01,39.346470891685
2014-08-04,39.346470891685
2014-08-05,38.633115038335
2014-08-06,38.877894007622
2014-08-07,38.500235026436
2014-08-08,38.633115038335
2014-08-11,38.605140298987
2014-08-12,38.003683403025
2014-08-13,38.311405535843
2014-08-14,38.898875062132
2014-08-15,40.269637290139
2014-08-18,40.927043664796
2014-08-19,40.955018404143
2014-08-20,40.794163652897
2014-08-21,40.556378368447
2014-08-22,40.31159939916
2014-08-25,40.381536247528
2014-08-26,40.458466780732
2014-08-27,40.129763593404
2014-08-28,39.968908842158
2014-08-29,39.975902526995
2014-09-02,40.612327847141
2014-09-03,40.605334162305
2014-09-04,40.346567823344
2014-09-05,40.50742257459
2014-09-08,40.318593083997
2014-09-09,40.178719387261
2014-09-10,40.346567823344
2014-09-11,40.276630974976
2014-09-12,40.98299314349
2014-09-15,40.50742257459
2014-09-16,40.500428889753
2014-09-17,41.185810003757
2014-09-18,40.843119446755
2014-09-19,40.738214174203
2014-09-22,40.248656235629
2014-09-23,39.850016199933
2014-09-24,40.535397313937
2014-09-25,39.787073036402
2014-09-26,39.606635967613
2014-09-29,40.062287531843
2014-09-30,39.943117122736
2014-10-01,39.396335245661
2014-10-02,39.136964355254
2014-10-03,39.894046954281
2014-10-06,39.655706136069
2014-10-07,38.555132357854
2014-10-08,39.578595871353
2014-10-09,38.576162430049
2014-10-10,37.601769085005
2014-10-13,37.005917039474
2014-10-14,36.304914632968
2014-10-15,36.304914632968
2014-10-16,36.248834440448
2014-10-17,36.641395788091
2014-10-20,36.697475980612
2014-10-21,37.854129951347
2014-10-22,37.188177665166
2014-10-23,37.65083925346
2014-10-24,37.889180071673
2014-10-27,37.847119927282
2014-10-28,38.316791539642
2014-10-29,38.2046311546
2014-10-30,38.078450721429
2014-10-31,38.751413031676
2014-11-03,39.610539795552
2014-11-04,38.970408643126
2014-11-05,38.921913858851
2014-11-06,40.124584508863
2014-11-07,39.697830407246
2014-11-10,40.279767818542
2014-11-11,40.405854257656
2014-11-12,40.202176163702
2014-11-13,40.202176163702
2014-11-14,40.318563645962
2014-11-17,39.998498069749
2014-11-18,39.571743968132
2014-11-19,39.571743968132
2014-11-20,40.017895983459
2014-11-21,40.978092712097
2014-11-24,40.978092712097
2014-11-25,41.424244727424
2014-11-26,41.453341597989
2014-11-28,41.453341597989
2014-12-01,40.337961559672
2014-12-02,40.716220877014
2014-12-03,40.958694798387
2014-12-04,40.997490625807
2014-12-05,41.026587496372
2014-12-08,40.260369904832
2014-12-09,40.153681379428
2014-12-10,39.125591952805
2014-12-11,39.397162744743
2014-12-12,38.524256627799
2014-12-15,37.515565114886
2014-12-16,37.311887020932
2014-12-17,38.563052455219
2014-12-18,39.474754399582
2014-12-19,40.134283465718
2014-12-22,40.619231308465
2014-12-23,40.124584508863
2014-12-24,39.891809544345
2014-12-26,40.134283465718
2014-12-29,40.085788681443
2014-12-30,40.124584508863
2014-12-31,39.707529364101
2015-01-02,39.435958572163
2015-01-05,38.697020492408
2015-01-06,38.09420258524
2015-01-07,38.599791797704
2015-01-08,39.756813264688
2015-01-09,39.465127180574
2015-01-12,38.998429445992
2015-01-13,38.453948755647
2015-01-14,37.977528151595
2015-01-15,36.956626857197
2015-01-16,37.189975724488
2015-01-20,36.878843901433
2015-01-21,37.102469899254
2015-01-22,38.551177450351
2015-01-23,37.734456414833
2015-01-26,38.065033976829
2015-01-27,37.67611919801
2015-01-28,36.946903987726
2015-01-29,37.394155983367
2015-01-30,36.723277989906
2015-02-02,37.617781981188
2015-02-03,38.52200884194
2015-02-04,38.026142498947
2015-02-05,38.434503016706
2015-02-06,38.249768496767
2015-02-09,37.958082412654
2015-02-10,38.570623189292
2015-02-11,38.240045627297
2015-02-12,38.910923620758
2015-02-13,39.037320923874
2015-02-17,39.397067094281
2015-02-18,40.388799780267
2015-02-19,40.009607870919
2015-02-20,40.787437428556
2015-02-23,40.573534300206
2015-02-24,40.894388992731
2015-02-25,41.030509165317
2015-02-26,41.186075076844
2015-02-27,41.040232034788
2015-03-02,41.51665263884
2015-03-03,41.08884638214
2015-03-04,40.836051775908
2015-03-05,41.049954904258
2015-03-06,40.379076910797
2015-03-09,40.583257169676
2015-03-10,39.504018658456
2015-03-11,39.717921786806
2015-03-12,39.960993523567
2015-03-13,39.737367525747
2015-03-16,40.651317255969
2015-03-17,40.427691258149
2015-03-18,40.952726209554
2015-03-19,41.040232034788
2015-03-20,41.040232034788
2015-03-23,41.030509165317
2015-03-24,39.951270654097
2015-03-25,39.679030308924
2015-03-26,39.572078744749
2015-03-27,40.067945087742
2015-03-30,40.662482828037
2015-03-31,40.496791982381
2015-04-01,40.340847657058
2015-04-02,40.984117999016
2015-04-06,40.867159755024
2015-04-07,41.364232291992
2015-04-08,41.188794926003
2015-04-09,41.412964893655
2015-04-10,42.446096048922
2015-04-13,41.949023511954
2015-04-14,41.978263072952
2015-04-15,42.280405203266
2015-04-16,42.036742194948
2015-04-17,41.890544389958
2015-04-20,42.095221316944
2015-04-21,41.802825706963
2015-04-22,41.627388340975
2015-04-23,41.53966965798
2015-04-24,41.412964893655
2015-04-27,40.915892356687
2015-04-28,41.110822763341
2015-04-29,40.896399316022
2015-04-30,40.321354616392
2015-05-01,40.769694551697
2015-05-04,40.876906275357
2015-05-05,40.535778063712
2015-05-06,40.535778063712
2015-05-07,40.740454990699
2015-05-08,41.422711413988
2015-05-11,41.53966965798
2015-05-12,40.847666714358
2015-05-13,40.750201511031
2015-05-14,40.984117999016
2015-05-15,40.974371478684
2015-05-18,41.549416178313
2015-05-19,41.296006649663
2015-05-20,41.529923137648
2015-05-21,41.247274047999
2015-05-22,41.422711413988
2015-05-26,40.993864519349
2015-05-27,41.529923137648
2015-05-28,40.691722389035
2015-05-29,40.145917250404
2015-06-01,39.882761201421
2015-06-02,40.067945087742
2015-06-03,40.05819856741
2015-06-04,39.512393428778
2015-06-05,39.288223461126
2015-06-08,38.937348729149
2015-06-09,39.103039574805
2015-06-10,39.492900388113
2015-06-11,39.502646908445
2015-06-12,38.830137005489
2015-06-15,38.518248354842
2015-06-16,38.781404403825
2015-06-17,38.596220517504
2015-06-18,38.888616127485
2015-06-19,38.489008793844
2015-06-22,38.800897444491
2015-06-23,38.596220517504
2015-06-24,39.171265217134
2015-06-25,39.034813932476
2015-06-26,39.103039574805
2015-06-29,37.852367644376
2015-06-30,37.696033653073
2015-07-01,38.360453116113
2015-07-02,38.67312109872
2015-07-06,38.458161860677
2015-07-07,38.878309462306
2015-07-08,37.862138518833
2015-07-09,38.028243384593
2015-07-10,38.497245358503
2015-07-13,39.044414328066
2015-07-14,39.562270674259
2015-07-15,39.210519193826
2015-07-16,39.415707557412
2015-07-17,39.034643453609
2015-07-20,39.142123072631
2015-07-21,38.663350224263
2015-07-22,39.405936682955
2015-07-23,39.327769687303
2015-07-24,38.409307488395
2015-07-27,38.702433722089
2015-07-28,39.523187176433
2015-07-29,39.474332804151
2015-07-30,40.03127264817
2015-07-31,40.011730899257
2015-08-03,40.060585271539
2015-08-04,39.689292042193
2015-08-05,39.787000786758
2015-08-06,39.200748319369
2015-08-07,39.073726951435
2015-08-10,39.542728925346
2015-08-11,38.516787107416
2015-08-12,37.998930761223
2015-08-13,37.67649190416
2015-08-14,37.764429774268
2015-08-17,37.930534640028
2015-08-18,38.125952129157
2015-08-19,37.520157912856
2015-08-20,36.65055008623
2015-08-21,35.399878155801
2015-08-24,33.885392615048
2015-08-25,33.572724632441
2015-08-26,34.803854813957
2015-08-27,35.800484008517
2015-08-28,35.673462640583
2015-08-31,35.478045151453
2015-09-01,33.953788736243
2015-09-02,34.715916943848
2015-09-03,34.930876181891
2015-09-04,34.256685844394
2015-09-08,35.380336406888
2015-09-09,34.725687818305
2015-09-10,35.038355800912
2015-09-11,35.136064545477
2015-09-14,34.735458692761
2015-09-15,35.32171116015
2015-09-16,35.683233515039
2015-09-17,35.565983021561
2015-09-18,34.921105307434
2015-09-21,34.872250935152
2015-09-22,34.246914969938
2015-09-23,34.149206225373
2015-09-24,33.758371247114
2015-09-25,33.758371247114
2015-09-28,32.700053657945
2015-09-29,33.062625424604
2015-09-30,33.640780403873
2015-10-01,33.062625424604
2015-10-02,33.973954459722
2015-10-05,34.630503334485
2015-10-06,34.199336909268
2015-10-07,34.82648807322
2015-10-08,35.287052209247
2015-10-09,35.502635421856
2015-10-12,35.267453735374
2015-10-13,34.914681205651
2015-10-14,34.346325463319
2015-10-15,34.865685020967
2015-10-16,35.061669759702
2015-10-19,35.502635421856
2015-10-20,35.590828554287
2015-10-21,35.179260602943
2015-10-22,35.365446104741
2015-10-23,36.36496827229
2015-10-26,36.090589638061
2015-10-27,36.30617285067
2015-10-28,36.766736986697
2015-10-29,36.943123251559
2015-10-30,37.001918673179
2015-11-02,37.81525533893
2015-11-03,37.501679756954
2015-11-04,37.570274415511
2015-11-05,37.531077467764
2015-11-06,37.374289676776
2015-11-09,37.158706464167
2015-11-10,37.217501885788
2015-11-11,36.903926303812
2015-11-12,36.737339275887
2015-11-13,36.031794216441
2015-11-16,36.580551484899
2015-11-17,37.609471363258
2015-11-18,38.550198109186
2015-11-19,37.727062206499
2015-11-20,38.491402687566
2015-11-23,39.226345457822
2015-11-24,39.853496621774
2015-11-25,40.510045496537
2015-11-27,41.127397423552
2015-11-30,40.980408869501
2015-12-01,40.235666862308
2015-12-02,39.608515698355
2015-12-03,39.343936301063
2015-12-04,40.274863810055
2015-12-07,39.882894332585
2015-12-08,40.343458468612
2015-12-09,40.157272966814
2015-12-10,40.421852364106
2015-12-11,39.38313324881
2015-12-14,39.441928670431
2015-12-15,39.990685938889
2015-12-16,40.598238628968
2015-12-17,39.961288228079
2015-12-18,39.294940116379
2015-12-21,40.010284412762
2015-12-22,40.392454653296
2015-12-23,40.931412684817
2015-12-24,41.293984451477
2015-12-28,40.941211921754
2015-12-29,41.509567664086
2015-12-30,41.323382162287
2015-12-31,41.083300857337
2016-01-04,39.982767564818
2016-01-05,39.845200903253
2016-01-06,40.022072325265
2016-01-07,38.322141435928
2016-01-08,37.919267641345
2016-01-11,37.280565284079
2016-01-12,37.526220036874
2016-01-13,36.219336752007
2016-01-14,36.956301010391
2016-01-15,36.464991504802
2016-01-19,36.553427215808
2016-01-20,36.612384356479
2016-01-21,36.582905786143
2016-01-22,37.319870044526
2016-01-25,36.956301010391
2016-01-26,36.858039109273
2016-01-27,36.406034364131
2016-01-28,35.482372493624
2016-01-29,36.995605770838
2016-02-01,37.034910531285
2016-02-02,36.425686744355
2016-02-03,36.543601025696
2016-02-04,36.769603398267
2016-02-05,35.413589162842
2016-02-08,34.195141588982
2016-02-09,34.755234425353
2016-02-10,35.226891550718
2016-02-11,34.715929664906
2016-02-12,35.590460584854
2016-02-16,36.435512934467
2016-02-17,37.211781953297
2016-02-18,36.543601025696
2016-02-19,36.789255778491
2016-02-22,37.369000995085
2016-02-23,36.523948645473
2016-02-24,36.828560538938
2016-02-25,36.975953390614
2016-02-26,36.936648630167
2016-02-29,36.700820067485
2016-03-01,37.919267641345
2016-03-02,38.361446196375
2016-03-03,38.518665238163
2016-03-04,38.656231899728
2016-03-07,38.744667610734
2016-03-08,37.427958135756
2016-03-09,37.467262896203
2016-03-10,37.319870044526
2016-03-11,38.548143808498
2016-03-14,38.341793816151
2016-03-15,37.624481937992
2016-03-16,38.302489055704
2016-03-17,38.607100949169
2016-03-18,39.491458059229
2016-03-21,38.960843793193
2016-03-22,39.186846165764
2016-03-23,38.783972371181
2016-03-24,38.744667610734
2016-03-28,38.83310332174
2016-03-29,39.461979488894
2016-03-30,39.422674728447
2016-03-31,39.157367595429
2016-04-01,39.722373526856
2016-04-04,39.426746832287
2016-04-05,38.687680095866
2016-04-06,39.65339396479
2016-04-07,38.894618782064
2016-04-08,38.96359834413
2016-04-11,38.83549344315
2016-04-12,39.170537030328
2016-04-13,40.096834006643
2016-04-14,40.185522015013
2016-04-15,40.313626915993
2016-04-18,40.707795842084
2016-04-19,40.796483850455
2016-04-20,40.914734528282
2016-04-21,41.318757677526
2016-04-22,41.190652776546
2016-04-25,41.023130982957
2016-04-26,40.717650065236
2016-04-27,40.973859867196
2016-04-28,40.579690941104
2016-04-29,40.323481139145
2016-05-02,41.101964768175
2016-05-03,40.638816280018
2016-05-04,39.929312213054
2016-05-05,40.362898031754
2016-05-06,40.826046519912
2016-05-09,40.727504288389
2016-05-10,41.387737239592
2016-05-11,41.841031504597
2016-05-12,42.107095529708
2016-05-13,41.998699075033
2016-05-16,42.314034215906
2016-05-17,43.762605019292
2016-05-18,43.673917010922
2016-05-19,43.910418366576
2016-05-20,44.235607730602
2016-05-23,43.920272589729
2016-05-24,44.373566854734
2016-05-25,44.757881557673
2016-05-26,44.846569566043
2016-05-27,45.152050483764
2016-05-31,45.22103004583
2016-06-01,45.280155384744
2016-06-02,45.230884268982
2016-06-03,45.053508252241
2016-06-06,45.191467376373
2016-06-07,45.083070921698
2016-06-08,45.477239847789
2016-06-09,45.418114508876
2016-06-10,44.698756218759
2016-06-13,44.265170400059
2016-06-14,44.255316176906
2016-06-15,44.284878846363
2016-06-16,44.708610441911
2016-06-17,44.698756218759
2016-06-20,45.467385624637
2016-06-21,45.487094070942
2016-06-22,45.358989169962
2016-06-23,45.99951367486
2016-06-24,43.476832547876
2016-06-27,41.643947041551
2016-06-28,42.481556009495
2016-06-29,43.122080514394
2016-06-30,43.826657469782
2016-07-01,44.063771937608
2016-07-05,43.223991530725
2016-07-06,43.935334934202
2016-07-07,43.885936086738
2016-07-08,44.933191652968
2016-07-11,44.854153497027
2016-07-12,45.970567449706
2016-07-13,45.852010215793
2016-07-14,46.23732122601
2016-07-15,46.108884222604
2016-07-18,46.23732122601
2016-07-19,46.415157076879
2016-07-20,46.444796385357
2016-07-21,46.108884222604
2016-07-22,46.01996629717
2016-07-25,45.585256439489
2016-07-26,46.385517768401
2016-07-27,46.691790622676
2016-07-28,46.938784859994
2016-07-29,47.531571029558
2016-08-01,47.294456561733
2016-08-02,46.612752466734
2016-08-03,46.523834541299
2016-08-04,46.266960534488
2016-08-05,46.919025321009
2016-08-08,46.662151314197
2016-08-09,46.879506243038
2016-08-10,46.938784859994
2016-08-11,47.551330568544
2016-08-12,47.561210338037
2016-08-15,47.857603422819
2016-08-16,47.699527110935
2016-08-17,47.847723653326
2016-08-18,46.158283070068
2016-08-19,47.047462324414
2016-08-22,47.007943246443
2016-08-23,47.245057714269
2016-08-24,46.138523531082
2016-08-25,46.691790622676
2016-08-26,46.751069239632
2016-08-29,47.047462324414
2016-08-30,46.573233388763
2016-08-31,46.415157076879
2016-09-01,46.425036846372
2016-09-02,46.434916615865
2016-09-06,46.385517768401
2016-09-07,46.543594080285
2016-09-08,46.45467615485
2016-09-09,44.340405483404
2016-09-12,45.199945429272
2016-09-13,44.36016502239
2016-09-14,44.320645944419
2016-09-15,44.893672574998
2016-09-16,44.25148755797
2016-09-19,44.409563869853
2016-09-20,45.160426351301
2016-09-21,45.486458744562
2016-09-22,46.108884222604
2016-09-23,46.049605605648
2016-09-26,46.010086527677
2016-09-27,46.138523531082
2016-09-28,46.612752466734
2016-09-29,45.852010215793
2016-09-30,46.637451890466
2016-10-03,46.68697137644
2016-10-04,46.3799505634
2016-10-05,46.696875273635
2016-10-06,46.845433731557
2016-10-07,46.924664909116
2016-10-10,47.231685722156
2016-10-11,45.250906283189
2016-10-12,45.033020544903
2016-10-13,44.725999731863
2016-10-14,44.646768554304
2016-10-17,44.716095834668
2016-10-18,45.003308853318
2016-10-19,45.577734890619
2016-10-20,45.607446582203
2016-10-21,45.132059516851
2016-10-24,45.409368638306
2016-10-25,43.091856694716
2016-10-26,42.953202133988
2016-10-27,42.963106031183
2016-10-28,42.804643676066
2016-10-31,43.151280077885
2016-11-01,43.072048900326
2016-11-02,42.844259264845
2016-11-03,43.240415152638
2016-11-04,43.894072367497
2016-11-07,45.270714077579
2016-11-08,45.181579002825
2016-11-09,45.49850371306
2016-11-10,46.578028507297
2016-11-11,45.924371292438
2016-11-14,44.894365984175
2016-11-15,44.963693264539
2016-11-16,45.736197245736
2016-11-17,45.49850371306
2016-11-18,44.607152965525
2016-11-21,44.537825685161
2016-11-22,44.032726928225
2016-11-23,44.220900974927
2016-11-25,44.458594507603
2016-11-28,43.180991769469
2016-11-29,44.052534722614
2016-11-30,43.557339862873
2016-12-01,42.794739778871
2016-12-02,43.606859348847
2016-12-05,44.102054208589
2016-12-06,44.409075021628
2016-12-07,44.557633479551
2016-12-08,45.359849152332
2016-12-09,45.855044012074
2016-12-12,45.696581656957
2016-12-13,45.944179086827
2016-12-14,45.696581656957
2016-12-15,46.11254533914
2016-12-16,45.468792021475
2016-12-19,44.993404956123
2016-12-20,45.76590893732
2016-12-21,45.597542685008
2016-12-22,45.528215404644
2016-12-23,45.756005040126
2016-12-27,46.063025853165
2016-12-28,45.280617974774
2016-12-29,45.332118240187
2016-12-30,45.25265791023
2017-01-03,46.176384245975
2017-01-04,46.782269261893
2017-01-05,46.226046952197
2017-01-06,47.666265432659
2017-01-09,47.815253551328
2017-01-10,47.775523386349
2017-01-11,48.917765629474
2017-01-12,48.192690118621
2017-01-13,48.361543319779
2017-01-17,47.99403929373
2017-01-18,47.924511505018
2017-01-19,47.318626489099
2017-01-20,47.29876140661
2017-01-23,47.070312957985
2017-01-24,47.030582793007
2017-01-25,48.083432164931
2017-01-26,47.845051175061
2017-01-27,48.3218131548
2017-01-30,47.348424112833
2017-01-31,48.639654474626
2017-02-01,48.927698170719
2017-02-02,48.570126685914
2017-02-03,49.046888665653
2017-02-06,48.937630711963
2017-02-07,49.305134738012
2017-02-08,49.593178434104
2017-02-09,50.129535661311
2017-02-10,50.020277707621
2017-02-13,50.179198367534
2017-02-14,50.050075331354
2017-02-15,51.271777904436
2017-02-16,50.49703968736
2017-02-17,51.28171044568
2017-02-21,51.003599290832
2017-02-22,50.993666749588
2017-02-23,51.122789785767
2017-02-24,51.39096839937
2017-02-27,51.311508069414
2017-02-28,50.95393658461
2017-03-01,51.688944636707
2017-03-02,51.033396914566
2017-03-03,51.62934938924
2017-03-06,50.904273878387
2017-03-07,50.864543713408
2017-03-08,51.0631945383
2017-03-09,51.083059620789
2017-03-10,51.798202590397
2017-03-13,52.096178827734
2017-03-14,51.857797837865
2017-03-15,53.735048133087
2017-03-16,52.692131302408
2017-03-17,52.950377374767
2017-03-20,52.791456714854
2017-03-21,52.30476219387
2017-03-22,52.771591632365
2017-03-23,52.821254338587
2017-03-24,52.721928926142
2017-03-27,52.880849586055
2017-03-28,53.079500410946
2017-03-29,52.76165909112
2017-03-30,52.960309916011
2017-03-31,52.644455104434
2017-04-03,52.973047315224
2017-04-04,52.395521611412
2017-04-05,52.4851376689
2017-04-06,52.92326061662
2017-04-07,52.614583085271
2017-04-10,52.495095008621
2017-04-11,52.604625745551
2017-04-12,52.325820233365
2017-04-13,52.106758759505
2017-04-17,53.231938147968
2017-04-18,52.803772539969
2017-04-19,52.843601898852
2017-04-20,52.903345937178
2017-04-21,53.04274869327
2017-04-24,54.207757440617
2017-04-25,54.57617901029
2017-04-26,54.596093689732
2017-04-27,55.193534072986
2017-04-28,54.815155163592
2017-05-01,55.56195564266
2017-05-02,55.691401059032
2017-05-03,55.920419872613
2017-05-04,56.458116217542
2017-05-05,56.398372179216
2017-05-08,56.079737308147
2017-05-09,56.627390992797
2017-05-10,56.029950609543
2017-05-11,55.990121250659
2017-05-12,55.920419872613
2017-05-15,56.458116217542
2017-05-16,56.587561633913
2017-05-17,55.532083623497
2017-05-18,55.611742341264
2017-05-19,55.89054785345
2017-05-22,55.840761154845
2017-05-23,58.409754802839
2017-05-24,58.977323166931
2017-05-25,59.047024544977
2017-05-26,59.256128679116
2017-05-30,60.112459895114
2017-05-31,60.082587875952
2017-06-01,60.470924125067
2017-06-02,60.550582842834
2017-06-05,60.142331914277
2017-06-06,59.84361172265
2017-06-07,60.371350727858
2017-06-08,59.893398421254
2017-06-09,58.957408487489
2017-06-12,58.738347013629
2017-06-13,59.027109865535
2017-06-14,59.126683262745
2017-06-15,58.957408487489
2017-06-16,59.256128679116
2017-06-19,60.291692010091
2017-06-20,60.072630536231
2017-06-21,59.534934191302
2017-06-22,60.351436048416
2017-06-23,59.51501951186
2017-06-26,58.987280506652
2017-06-27,58.628816276699
2017-06-28,59.146597942186
2017-06-29,58.680594443248
2017-06-30,59.189558782807
2017-07-03,59.009924310021
2017-07-05,59.648624657703
2017-07-06,59.099741546414
2017-07-07,59.508908956647
2017-07-10,59.738441894096
2017-07-11,59.6785637365
2017-07-12,60.606675179225
2017-07-13,61.065741054121
2017-07-14,61.395070920895
2017-07-17,61.425009999692
2017-07-18,61.085700439986
2017-07-19,61.255355219839
2017-07-20,60.856167502538
2017-07-21,61.245375526907
2017-07-24,61.37511153503
2017-07-25,60.417061013507
2017-07-26,59.59872619304
2017-07-27,59.788340358758
2017-07-28,59.957995138611
2017-07-31,59.668584043568
2017-08-01,59.818279437556
2017-08-02,60.077751453801
2017-08-03,60.247406233654
2017-08-04,60.007893603274
2017-08-07,60.746390880281
2017-08-08,60.017873296206
2017-08-09,59.55880742131
2017-08-10,58.4510615058
2017-08-11,59.209518168672
2017-08-14,59.498929263715
2017-08-15,59.259416633334
2017-08-16,62.013811882711
2017-08-17,60.736411187348
2017-08-18,61.125619211717
2017-08-21,61.61462416541
2017-08-22,62.832146703178
2017-08-23,62.64253253746
2017-08-24,62.552715301068
2017-08-25,62.772268545583
2017-08-28,63.331131349805
2017-08-29,63.361070428602
2017-08-30,63.770237838836
2017-08-31,64.588572659303
2017-09-01,64.249263099597
2017-09-05,64.159445863204
2017-09-06,64.57859296637
2017-09-07,65.007719762469
2017-09-08,64.887963447279
2017-09-11,65.975749976924
2017-09-12,66.005689055721
2017-09-13,65.307110550445
2017-09-14,65.546623180825
2017-09-15,65.826054582936
2017-09-18,65.945810898126
2017-09-19,66.035628134519
2017-09-20,65.955790591059
2017-09-21,65.786135811206
2017-09-22,65.64642011015
2017-09-25,64.598552352235
2017-09-26,63.979811390419
2017-09-27,64.259242792529
2017-09-28,63.850075382296
2017-09-29,64.069628626811
2017-10-02,64.87
2017-10-03,65.15
2017-10-04,65.83
2017-10-05,65.7
2017-10-06,66.36
2017-10-09,66.56
2017-10-10,66.6
2017-10-11,66.62
2017-10-12,67.54
2017-10-13,66.99
2017-10-16,66.91
2017-10-17,66.12
2017-10-18,66.44
2017-10-19,66.88
2017-10-20,67.25
2017-10-23,67.02
2017-10-24,67.32
2017-10-25,67.4
2017-10-26,67.71
2017-10-27,67.97
2017-10-30,67.49
2017-10-31,68.03
2017-11-01,68.02
2017-11-02,68.13
2017-11-03,68.37
2017-11-06,68.22
2017-11-07,68.25
2017-11-09,67.47
2017-11-10,66.81
2017-11-13,67.13
2017-11-14,67.46
2017-11-15,67.31
2017-11-16,68.74
2017-11-17,68.79
2017-11-20,69.96
2017-11-21,69.91
2017-11-22,68.69
2017-11-24,69.36
2017-11-27,69.31
2017-11-28,70.59
2017-11-29,68.69
2017-11-30,69.24
2017-12-01,68.69
2017-12-04,66.24
2017-12-05,65.83
2017-12-06,65.89
2017-12-07,66.71
2017-12-08,67.38
2017-12-11,67.0
2017-12-12,67.06
2017-12-13,66.68
2017-12-14,66.51
2017-12-15,67.61
2017-12-18,67.66
2017-12-19,67.75
2017-12-20,67.4
2017-12-21,67.52
2017-12-22,67.35
2017-12-26,67.25
2017-12-27,67.3
2017-12-28,67.45
