Date,AEE
2015-12-16,40.208328907384
2015-12-17,41.171458646328
2015-12-18,40.395344390674
2015-12-21,40.077418069081
2015-12-22,40.395344390674
2015-12-23,41.003144711367
2015-12-24,40.84418155057
2015-12-28,41.180809420492
2015-12-29,41.255615613809
2015-12-30,41.143406323834
2015-12-31,40.423396713167
2016-01-04,40.236381229877
2016-01-05,40.713270712267
2016-01-06,40.975092388873
2016-01-07,41.003144711367
2016-01-08,40.685218389774
2016-01-11,40.694569163938
2016-01-12,40.563658325635
2016-01-13,40.339239745687
2016-01-14,40.872233873064
2016-01-15,40.685218389774
2016-01-19,40.629113744786
2016-01-20,39.581827038362
2016-01-21,39.394811555071
2016-01-22,40.161575036561
2016-01-25,39.899753359955
2016-01-26,39.983910327435
2016-01-27,40.395344390674
2016-01-28,41.003144711367
2016-01-29,42.003677546969
2016-02-01,42.695634835143
2016-02-02,43.368890574987
2016-02-03,44.257214120616
2016-02-04,43.509152187455
2016-02-05,43.471749090797
2016-02-08,43.172524317533
2016-02-09,43.088367350052
2016-02-10,43.200576640026
2016-02-11,42.424462384372
2016-02-12,42.312253094398
2016-02-16,42.620828641827
2016-02-17,42.368357739385
2016-02-18,43.275382833342
2016-02-19,42.639530190156
2016-02-22,43.22862896252
2016-02-23,43.49980141329
2016-02-24,44.397475733083
2016-02-25,45.005276053776
2016-02-26,43.471749090797
2016-02-29,43.901884702364
2016-03-01,43.883183154035
2016-03-02,43.911235476529
2016-03-03,43.948638573187
2016-03-04,44.275915668945
2016-03-07,44.467606539317
2016-03-08,45.146933437435
2016-03-09,45.543207461337
2016-03-10,45.2318492997
2016-03-11,45.496031982301
2016-03-14,45.590382940373
2016-03-15,45.458291599073
2016-03-16,45.694168994252
2016-03-17,46.137618497191
2016-03-18,46.213099263648
2016-03-21,46.024397347504
2016-03-22,46.109313209769
2016-03-23,46.222534359455
2016-03-24,46.467846850443
2016-03-28,46.420671371407
2016-03-29,47.071692982103
2016-03-30,46.939601640802
2016-03-31,47.269829994054
2016-04-01,47.684974209571
2016-04-04,47.95859198798
2016-04-05,46.722594437237
2016-04-06,46.750899724658
2016-04-07,46.382930988178
2016-04-08,46.024397347504
2016-04-11,45.930046389432
2016-04-12,45.958351676854
2016-04-13,45.571512748759
2016-04-14,45.618688227795
2016-04-15,45.977221868468
2016-04-18,46.30745022172
2016-04-19,46.345190604949
2016-04-20,45.302612518254
2016-04-21,44.236444709461
2016-04-22,44.312599552946
2016-04-25,44.712412481244
2016-04-26,44.560102794273
2016-04-27,44.988473788877
2016-04-28,45.39780607261
2016-04-29,45.692906091115
2016-05-02,45.826177067215
2016-05-03,46.216470640076
2016-05-04,46.387819037918
2016-05-05,46.530609369453
2016-05-06,45.873773844393
2016-05-09,46.102238374848
2016-05-10,46.321183549868
2016-05-11,45.83569642265
2016-05-12,45.807138356343
2016-05-13,45.759541579165
2016-05-16,45.597712536759
2016-05-17,45.045589921491
2016-05-18,44.569622149709
2016-05-19,45.074147987798
2016-05-20,44.969435078006
2016-05-23,44.445870529045
2016-05-24,44.969435078006
2016-05-25,44.845683457343
2016-05-26,45.531077048709
2016-05-27,45.797619000908
2016-05-31,47.168406183641
2016-06-01,47.054173918413
2016-06-02,46.740035189037
2016-06-03,47.596777178245
2016-06-06,47.56345943422
2016-06-07,47.505853306525
2016-06-08,47.697873732177
2016-06-09,48.859597307377
2016-06-10,48.926804456356
2016-06-13,48.734784030703
2016-06-14,49.262840201249
2016-06-15,48.878799349943
2016-06-16,49.157228967139
2016-06-17,49.224436116118
2016-06-20,49.301244286379
2016-06-21,49.320446328944
2016-06-22,49.214835094835
2016-06-23,49.445259605619
2016-06-24,49.723689222815
2016-06-27,50.222942329513
2016-06-28,50.194139265665
2016-06-29,50.405361733883
2016-06-30,51.442272032409
2016-07-01,51.605489394214
2016-07-05,51.615090415496
2016-07-06,51.624691436779
2016-07-07,50.549377053123
2016-07-08,51.029428117255
2016-07-11,50.82780667032
2016-07-12,50.366957648753
2016-07-13,50.770200542624
2016-07-14,50.155735180534
2016-07-15,50.414962755166
2016-07-18,50.414962755166
2016-07-19,50.251745393361
2016-07-20,50.126932116687
2016-07-21,50.155735180534
2016-07-22,50.760599521341
2016-07-25,50.597382159536
2016-07-26,50.136533137969
2016-07-27,49.70448718025
2016-07-28,50.069325988991
2016-07-29,50.347755606187
2016-08-01,50.424563776449
2016-08-02,50.088528031556
2016-08-03,49.589274924858
2016-08-04,49.771694329229
2016-08-05,48.965208541487
2016-08-08,48.907602413791
2016-08-09,48.907602413791
2016-08-10,48.984410584052
2016-08-11,48.984410584052
2016-08-12,49.0132136479
2016-08-15,48.398748285811
2016-08-16,47.832288030135
2016-08-17,48.68677892429
2016-08-18,49.301244286379
2016-08-19,48.552364626333
2016-08-22,48.629172796594
2016-08-23,48.408349307093
2016-08-24,48.312339094267
